region,instance_type
ap-southeast-1,m7i.metal-24xl
ap-southeast-1,m7i.metal-48xl
ap-southeast-1,m7i.xlarge
ap-southeast-1,mac1.metal
ap-southeast-1,mac2.metal
ap-southeast-1,p2.16xlarge
ap-southeast-1,p2.8xlarge
ap-southeast-1,p2.xlarge
ap-southeast-1,p3.16xlarge
ap-southeast-1,p3.2xlarge
ap-southeast-1,p3.8xlarge
ap-southeast-1,r3.2xlarge
ap-southeast-1,r3.4xlarge
ap-southeast-1,r3.8xlarge
ap-southeast-1,r3.large
ap-southeast-1,r3.xlarge
ap-southeast-1,r4.16xlarge
ap-southeast-1,r4.2xlarge
ap-southeast-1,r4.4xlarge
ap-southeast-1,r4.8xlarge
ap-southeast-1,r4.large
ap-southeast-1,r4.xlarge
ap-southeast-1,r5.12xlarge
ap-southeast-1,r5.16xlarge
ap-southeast-1,r5.24xlarge
ap-southeast-1,r5.2xlarge
ap-southeast-1,r5.4xlarge
ap-southeast-1,r5.8xlarge
ap-southeast-1,r5.large
ap-southeast-1,r5.metal
ap-southeast-1,r5.xlarge
ap-southeast-1,r5a.12xlarge
ap-southeast-1,r5a.16xlarge
ap-southeast-1,r5a.24xlarge
ap-southeast-1,r5a.2xlarge
ap-southeast-1,r5a.4xlarge
ap-southeast-1,r5a.8xlarge
ap-southeast-1,r5a.large
ap-southeast-1,r5a.xlarge
ap-southeast-1,r5ad.12xlarge
ap-southeast-1,r5ad.16xlarge
ap-southeast-1,r5ad.24xlarge
ap-southeast-1,r5ad.2xlarge
ap-southeast-1,r5ad.4xlarge
ap-southeast-1,r5ad.8xlarge
ap-southeast-1,r5ad.large
ap-southeast-1,r5ad.xlarge
ap-southeast-1,r5b.12xlarge
ap-southeast-1,r5b.16xlarge
ap-southeast-1,r5b.24xlarge
ap-southeast-1,r5b.2xlarge
ap-southeast-1,r5b.4xlarge
ap-southeast-1,r5b.8xlarge
ap-southeast-1,r5b.large
ap-southeast-1,r5b.metal
ap-southeast-1,r5b.xlarge
ap-southeast-1,r5d.12xlarge
ap-southeast-1,r5d.16xlarge
ap-southeast-1,r5d.24xlarge
ap-southeast-1,r5d.2xlarge
ap-southeast-1,r5d.4xlarge
ap-southeast-1,r5d.8xlarge
ap-southeast-1,r5d.large
ap-southeast-1,r5d.metal
ap-southeast-1,r5d.xlarge
ap-southeast-1,r5dn.12xlarge
ap-southeast-1,r5dn.16xlarge
ap-southeast-1,r5dn.24xlarge
ap-southeast-1,r5dn.2xlarge
ap-southeast-1,r5dn.4xlarge
ap-southeast-1,r5dn.8xlarge
ap-southeast-1,r5dn.large
ap-southeast-1,r5dn.metal
ap-southeast-1,r5dn.xlarge
ap-southeast-1,r5n.12xlarge
ap-southeast-1,r5n.16xlarge
ap-southeast-1,r5n.24xlarge
ap-southeast-1,r5n.2xlarge
ap-southeast-1,r5n.4xlarge
ap-southeast-1,r5n.8xlarge
ap-southeast-1,r5n.large
ap-southeast-1,r5n.metal
ap-southeast-1,r5n.xlarge
ap-southeast-1,r6a.12xlarge
ap-southeast-1,r6a.16xlarge
ap-southeast-1,r6a.24xlarge
ap-southeast-1,r6a.2xlarge
ap-southeast-1,r6a.32xlarge
ap-southeast-1,r6a.48xlarge
ap-southeast-1,r6a.4xlarge
ap-southeast-1,r6a.8xlarge
ap-southeast-1,r6a.large
ap-southeast-1,r6a.metal
ap-southeast-1,r6a.xlarge
ap-southeast-1,r6g.12xlarge
ap-southeast-1,r6g.16xlarge
ap-southeast-1,r6g.2xlarge
ap-southeast-1,r6g.4xlarge
ap-southeast-1,r6g.8xlarge
ap-southeast-1,r6g.large
ap-southeast-1,r6g.medium
ap-southeast-1,r6g.metal
ap-southeast-1,r6g.xlarge
ap-southeast-1,r6gd.12xlarge
ap-southeast-1,r6gd.16xlarge
ap-southeast-1,r6gd.2xlarge
ap-southeast-1,r6gd.4xlarge
ap-southeast-1,r6gd.8xlarge
ap-southeast-1,r6gd.large
ap-southeast-1,r6gd.medium
ap-southeast-1,r6gd.metal
ap-southeast-1,r6gd.xlarge
ap-southeast-1,r6i.12xlarge
ap-southeast-1,r6i.16xlarge
ap-southeast-1,r6i.24xlarge
ap-southeast-1,r6i.2xlarge
ap-southeast-1,r6i.32xlarge
ap-southeast-1,r6i.4xlarge
ap-southeast-1,r6i.8xlarge
ap-southeast-1,r6i.large
ap-southeast-1,r6i.metal
ap-southeast-1,r6i.xlarge
ap-southeast-1,r6id.12xlarge
ap-southeast-1,r6id.16xlarge
ap-southeast-1,r6id.24xlarge
ap-southeast-1,r6id.2xlarge
ap-southeast-1,r6id.32xlarge
ap-southeast-1,r6id.4xlarge
ap-southeast-1,r6id.8xlarge
ap-southeast-1,r6id.large
ap-southeast-1,r6id.metal
ap-southeast-1,r6id.xlarge
ap-southeast-1,r6idn.12xlarge
ap-southeast-1,r6idn.16xlarge
ap-southeast-1,r6idn.24xlarge
ap-southeast-1,r6idn.2xlarge
ap-southeast-1,r6idn.32xlarge
ap-southeast-1,r6idn.4xlarge
ap-southeast-1,r6idn.8xlarge
ap-southeast-1,r6idn.large
ap-southeast-1,r6idn.metal
ap-southeast-1,r6idn.xlarge
ap-southeast-1,r6in.12xlarge
ap-southeast-1,r6in.16xlarge
ap-southeast-1,r6in.24xlarge
ap-southeast-1,r6in.2xlarge
ap-southeast-1,r6in.32xlarge
ap-southeast-1,r6in.4xlarge
ap-southeast-1,r6in.8xlarge
ap-southeast-1,r6in.large
ap-southeast-1,r6in.metal
ap-southeast-1,r6in.xlarge
ap-southeast-1,r7g.12xlarge
ap-southeast-1,r7g.16xlarge
ap-southeast-1,r7g.2xlarge
ap-southeast-1,r7g.4xlarge
ap-southeast-1,r7g.8xlarge
ap-southeast-1,r7g.large
ap-southeast-1,r7g.medium
ap-southeast-1,r7g.metal
ap-southeast-1,r7g.xlarge
ap-southeast-1,r7gd.12xlarge
ap-southeast-1,r7gd.16xlarge
ap-southeast-1,r7gd.2xlarge
ap-southeast-1,r7gd.4xlarge
ap-southeast-1,r7gd.8xlarge
ap-southeast-1,r7gd.large
ap-southeast-1,r7gd.medium
ap-southeast-1,r7gd.metal
ap-southeast-1,r7gd.xlarge
ap-southeast-1,r7i.12xlarge
ap-southeast-1,r7i.16xlarge
ap-southeast-1,r7i.24xlarge
ap-southeast-1,r7i.2xlarge
ap-southeast-1,r7i.48xlarge
ap-southeast-1,r7i.4xlarge
ap-southeast-1,r7i.8xlarge
ap-southeast-1,r7i.large
ap-southeast-1,r7i.metal-24xl
ap-southeast-1,r7i.metal-48xl
ap-southeast-1,r7i.xlarge
ap-southeast-1,t1.micro
ap-southeast-1,t2.2xlarge
ap-southeast-1,t2.large
ap-southeast-1,t2.medium
ap-southeast-1,t2.micro
ap-southeast-1,t2.nano
ap-southeast-1,t2.small
ap-southeast-1,t2.xlarge
ap-southeast-1,t3.2xlarge
ap-southeast-1,t3.large
ap-southeast-1,t3.medium
ap-southeast-1,t3.micro
ap-southeast-1,t3.nano
ap-southeast-1,t3.small
ap-southeast-1,t3.xlarge
ap-southeast-1,t3a.2xlarge
ap-southeast-1,t3a.large
ap-southeast-1,t3a.medium
ap-southeast-1,t3a.micro
ap-southeast-1,t3a.nano
ap-southeast-1,t3a.small
ap-southeast-1,t3a.xlarge
ap-southeast-1,t4g.2xlarge
ap-southeast-1,t4g.large
ap-southeast-1,t4g.medium
ap-southeast-1,t4g.micro
ap-southeast-1,t4g.nano
ap-southeast-1,t4g.small
ap-southeast-1,t4g.xlarge
ap-southeast-1,u-12tb1.112xlarge
ap-southeast-1,u-3tb1.56xlarge
ap-southeast-1,u-6tb1.112xlarge
ap-southeast-1,u-6tb1.56xlarge
ap-southeast-1,u-9tb1.112xlarge
ap-southeast-1,x1.16xlarge
ap-southeast-1,x1.32xlarge
ap-southeast-1,x1e.16xlarge
ap-southeast-1,x1e.2xlarge
ap-southeast-1,x1e.32xlarge
ap-southeast-1,x1e.4xlarge
ap-southeast-1,x1e.8xlarge
ap-southeast-1,x1e.xlarge
ap-southeast-1,x2idn.16xlarge
ap-southeast-1,x2idn.24xlarge
ap-southeast-1,x2idn.32xlarge
ap-southeast-1,x2idn.metal
ap-southeast-1,x2iedn.16xlarge
ap-southeast-1,x2iedn.24xlarge
ap-southeast-1,x2iedn.2xlarge
ap-southeast-1,x2iedn.32xlarge
ap-southeast-1,x2iedn.4xlarge
ap-southeast-1,x2iedn.8xlarge
ap-southeast-1,x2iedn.metal
ap-southeast-1,x2iedn.xlarge
ap-southeast-1,z1d.12xlarge
ap-southeast-1,z1d.2xlarge
ap-southeast-1,z1d.3xlarge
ap-southeast-1,z1d.6xlarge
ap-southeast-1,z1d.large
ap-southeast-1,z1d.metal
ap-southeast-1,z1d.xlarge
ap-southeast-2,a1.2xlarge
ap-southeast-2,a1.4xlarge
ap-southeast-2,a1.large
ap-southeast-2,a1.medium
ap-southeast-2,a1.metal
ap-southeast-2,a1.xlarge
ap-southeast-2,c1.medium
ap-southeast-2,c1.xlarge
ap-southeast-2,c3.2xlarge
ap-southeast-2,c3.4xlarge
ap-southeast-2,c3.8xlarge
ap-southeast-2,c3.large
ap-southeast-2,c3.xlarge
ap-southeast-2,c4.2xlarge
ap-southeast-2,c4.4xlarge
ap-southeast-2,c4.8xlarge
ap-southeast-2,c4.large
ap-southeast-2,c4.xlarge
ap-southeast-2,c5.12xlarge
ap-southeast-2,c5.18xlarge
ap-southeast-2,c5.24xlarge
ap-southeast-2,c5.2xlarge
ap-southeast-2,c5.4xlarge
ap-southeast-2,c5.9xlarge
ap-southeast-2,c5.large
ap-southeast-2,c5.metal
ap-southeast-2,c5.xlarge
ap-southeast-2,c5a.12xlarge
ap-southeast-2,c5a.16xlarge
ap-southeast-2,c5a.24xlarge
ap-southeast-2,c5a.2xlarge
ap-southeast-2,c5a.4xlarge
ap-southeast-2,c5a.8xlarge
ap-southeast-2,c5a.large
ap-southeast-2,c5a.xlarge
ap-southeast-2,c5ad.12xlarge
ap-southeast-2,c5ad.16xlarge
ap-southeast-2,c5ad.24xlarge
ap-southeast-2,c5ad.2xlarge
ap-southeast-2,c5ad.4xlarge
ap-southeast-2,c5ad.8xlarge
ap-southeast-2,c5ad.large
ap-southeast-2,c5ad.xlarge
ap-southeast-2,c5d.12xlarge
ap-southeast-2,c5d.18xlarge
ap-southeast-2,c5d.24xlarge
ap-southeast-2,c5d.2xlarge
ap-southeast-2,c5d.4xlarge
ap-southeast-2,c5d.9xlarge
ap-southeast-2,c5d.large
ap-southeast-2,c5d.metal
ap-southeast-2,c5d.xlarge
ap-southeast-2,c5n.18xlarge
ap-southeast-2,c5n.2xlarge
ap-southeast-2,c5n.4xlarge
ap-southeast-2,c5n.9xlarge
ap-southeast-2,c5n.large
ap-southeast-2,c5n.metal
ap-southeast-2,c5n.xlarge
ap-southeast-2,c6a.12xlarge
ap-southeast-2,c6a.16xlarge
ap-southeast-2,c6a.24xlarge
ap-southeast-2,c6a.2xlarge
ap-southeast-2,c6a.32xlarge
ap-southeast-2,c6a.48xlarge
ap-southeast-2,c6a.4xlarge
ap-southeast-2,c6a.8xlarge
ap-southeast-2,c6a.large
ap-southeast-2,c6a.metal
ap-southeast-2,c6a.xlarge
ap-southeast-2,c6g.12xlarge
ap-southeast-2,c6g.16xlarge
ap-southeast-2,c6g.2xlarge
ap-southeast-2,c6g.4xlarge
ap-southeast-2,c6g.8xlarge
ap-southeast-2,c6g.large
ap-southeast-2,c6g.medium
ap-southeast-2,c6g.metal
ap-southeast-2,c6g.xlarge
ap-southeast-2,c6gd.12xlarge
ap-southeast-2,c6gd.16xlarge
ap-southeast-2,c6gd.2xlarge
ap-southeast-2,c6gd.4xlarge
ap-southeast-2,c6gd.8xlarge
ap-southeast-2,c6gd.large
ap-southeast-2,c6gd.medium
ap-southeast-2,c6gd.metal
ap-southeast-2,c6gd.xlarge
ap-southeast-2,c6gn.12xlarge
ap-southeast-2,c6gn.16xlarge
ap-southeast-2,c6gn.2xlarge
ap-southeast-2,c6gn.4xlarge
ap-southeast-2,c6gn.8xlarge
ap-southeast-2,c6gn.large
ap-southeast-2,c6gn.medium
ap-southeast-2,c6gn.xlarge
ap-southeast-2,c6i.12xlarge
ap-southeast-2,c6i.16xlarge
ap-southeast-2,c6i.24xlarge
ap-southeast-2,c6i.2xlarge
ap-southeast-2,c6i.32xlarge
ap-southeast-2,c6i.4xlarge
ap-southeast-2,c6i.8xlarge
ap-southeast-2,c6i.large
ap-southeast-2,c6i.metal
ap-southeast-2,c6i.xlarge
ap-southeast-2,c6id.12xlarge
ap-southeast-2,c6id.16xlarge
ap-southeast-2,c6id.24xlarge
ap-southeast-2,c6id.2xlarge
ap-southeast-2,c6id.32xlarge
ap-southeast-2,c6id.4xlarge
ap-southeast-2,c6id.8xlarge
ap-southeast-2,c6id.large
ap-southeast-2,c6id.metal
ap-southeast-2,c6id.xlarge
ap-southeast-2,c6in.12xlarge
ap-southeast-2,c6in.16xlarge
ap-southeast-2,c6in.24xlarge
ap-southeast-2,c6in.2xlarge
ap-southeast-2,c6in.32xlarge
ap-southeast-2,c6in.4xlarge
ap-southeast-2,c6in.8xlarge
ap-southeast-2,c6in.large
ap-southeast-2,c6in.metal
ap-southeast-2,c6in.xlarge
ap-southeast-2,c7g.12xlarge
ap-southeast-2,c7g.16xlarge
ap-southeast-2,c7g.2xlarge
ap-southeast-2,c7g.4xlarge
ap-southeast-2,c7g.8xlarge
ap-southeast-2,c7g.large
ap-southeast-2,c7g.medium
ap-southeast-2,c7g.metal
ap-southeast-2,c7g.xlarge
ap-southeast-2,c7gd.12xlarge
ap-southeast-2,c7gd.16xlarge
ap-southeast-2,c7gd.2xlarge
ap-southeast-2,c7gd.4xlarge
ap-southeast-2,c7gd.8xlarge
ap-southeast-2,c7gd.large
ap-southeast-2,c7gd.medium
ap-southeast-2,c7gd.metal
ap-southeast-2,c7gd.xlarge
ap-southeast-2,c7i-flex.12xlarge
ap-southeast-2,c7i-flex.16xlarge
ap-southeast-2,c7i-flex.2xlarge
ap-southeast-2,c7i-flex.4xlarge
ap-southeast-2,c7i-flex.8xlarge
ap-southeast-2,c7i-flex.large
ap-southeast-2,c7i-flex.xlarge
ap-southeast-2,c7i.12xlarge
ap-southeast-2,c7i.16xlarge
ap-southeast-2,c7i.24xlarge
ap-southeast-2,c7i.2xlarge
ap-southeast-2,c7i.48xlarge
ap-southeast-2,c7i.4xlarge
ap-southeast-2,c7i.8xlarge
ap-southeast-2,c7i.large
ap-southeast-2,c7i.metal-24xl
ap-southeast-2,c7i.metal-48xl
ap-southeast-2,c7i.xlarge
ap-southeast-2,d2.2xlarge
ap-southeast-2,d2.4xlarge
ap-southeast-2,d2.8xlarge
ap-southeast-2,d2.xlarge
ap-southeast-2,d3.2xlarge
ap-southeast-2,d3.4xlarge
ap-southeast-2,d3.8xlarge
ap-southeast-2,d3.xlarge
ap-southeast-2,d3en.12xlarge
ap-southeast-2,d3en.2xlarge
ap-southeast-2,d3en.4xlarge
ap-southeast-2,d3en.6xlarge
ap-southeast-2,d3en.8xlarge
ap-southeast-2,d3en.xlarge
ap-southeast-2,f1.16xlarge
ap-southeast-2,f1.2xlarge
ap-southeast-2,f1.4xlarge
ap-southeast-2,g4dn.12xlarge
ap-southeast-2,g4dn.16xlarge
ap-southeast-2,g4dn.2xlarge
ap-southeast-2,g4dn.4xlarge
ap-southeast-2,g4dn.8xlarge
ap-southeast-2,g4dn.metal
ap-southeast-2,g4dn.xlarge
ap-southeast-2,g5.12xlarge
ap-southeast-2,g5.16xlarge
ap-southeast-2,g5.24xlarge
ap-southeast-2,g5.2xlarge
ap-southeast-2,g5.48xlarge
ap-southeast-2,g5.4xlarge
ap-southeast-2,g5.8xlarge
ap-southeast-2,g5.xlarge
ap-southeast-2,g6.12xlarge
ap-southeast-2,g6.16xlarge
ap-southeast-2,g6.24xlarge
ap-southeast-2,g6.2xlarge
ap-southeast-2,g6.48xlarge
ap-southeast-2,g6.4xlarge
ap-southeast-2,g6.8xlarge
ap-southeast-2,g6.xlarge
ap-southeast-2,gr6.4xlarge
ap-southeast-2,gr6.8xlarge
ap-southeast-2,hpc6a.48xlarge
ap-southeast-2,i2.2xlarge
ap-southeast-2,i2.4xlarge
ap-southeast-2,i2.8xlarge
ap-southeast-2,i2.xlarge
ap-southeast-2,i3.16xlarge
ap-southeast-2,i3.2xlarge
ap-southeast-2,i3.4xlarge
ap-southeast-2,i3.8xlarge
ap-southeast-2,i3.large
ap-southeast-2,i3.metal
ap-southeast-2,i3.xlarge
ap-southeast-2,i3en.12xlarge
ap-southeast-2,i3en.24xlarge
ap-southeast-2,i3en.2xlarge
ap-southeast-2,i3en.3xlarge
ap-southeast-2,i3en.6xlarge
ap-southeast-2,i3en.large
ap-southeast-2,i3en.metal
ap-southeast-2,i3en.xlarge
ap-southeast-2,i4i.12xlarge
ap-southeast-2,i4i.16xlarge
ap-southeast-2,i4i.24xlarge
ap-southeast-2,i4i.2xlarge
ap-southeast-2,i4i.32xlarge
ap-southeast-2,i4i.4xlarge
ap-southeast-2,i4i.8xlarge
ap-southeast-2,i4i.large
ap-southeast-2,i4i.metal
ap-southeast-2,i4i.xlarge
ap-southeast-2,im4gn.16xlarge
ap-southeast-2,im4gn.2xlarge
ap-southeast-2,im4gn.4xlarge
ap-southeast-2,im4gn.8xlarge
ap-southeast-2,im4gn.large
ap-southeast-2,im4gn.xlarge
ap-southeast-2,inf1.24xlarge
ap-southeast-2,inf1.2xlarge
ap-southeast-2,inf1.6xlarge
ap-southeast-2,inf1.xlarge
ap-southeast-2,inf2.24xlarge
ap-southeast-2,inf2.48xlarge
ap-southeast-2,inf2.8xlarge
ap-southeast-2,inf2.xlarge
ap-southeast-2,is4gen.2xlarge
ap-southeast-2,is4gen.4xlarge
ap-southeast-2,is4gen.8xlarge
ap-southeast-2,is4gen.large
ap-southeast-2,is4gen.medium
ap-southeast-2,is4gen.xlarge
ap-southeast-2,m1.large
ap-southeast-2,m1.medium
ap-southeast-2,m1.small
ap-southeast-2,m1.xlarge
ap-southeast-2,m2.2xlarge
ap-southeast-2,m2.4xlarge
ap-southeast-2,m2.xlarge
ap-southeast-2,m3.2xlarge
ap-southeast-2,m3.large
ap-southeast-2,m3.medium
ap-southeast-2,m3.xlarge
ap-southeast-2,m4.10xlarge
ap-southeast-2,m4.16xlarge
ap-southeast-2,m4.2xlarge
ap-southeast-2,m4.4xlarge
ap-southeast-2,m4.large
ap-southeast-2,m4.xlarge
ap-southeast-2,m5.12xlarge
ap-southeast-2,m5.16xlarge
ap-southeast-2,m5.24xlarge
ap-southeast-2,m5.2xlarge
ap-southeast-2,m5.4xlarge
ap-southeast-2,m5.8xlarge
ap-southeast-2,m5.large
ap-southeast-2,m5.metal
ap-southeast-2,m5.xlarge
ap-southeast-2,m5a.12xlarge
ap-southeast-2,m5a.16xlarge
ap-southeast-2,m5a.24xlarge
ap-southeast-2,m5a.2xlarge
ap-southeast-2,m5a.4xlarge
ap-southeast-2,m5a.8xlarge
ap-southeast-2,m5a.large
ap-southeast-2,m5a.xlarge
ap-southeast-2,m5ad.12xlarge
ap-southeast-2,m5ad.16xlarge
ap-southeast-2,m5ad.24xlarge
ap-southeast-2,m5ad.2xlarge
ap-southeast-2,m5ad.4xlarge
ap-southeast-2,m5ad.8xlarge
ap-southeast-2,m5ad.large
ap-southeast-2,m5ad.xlarge
ap-southeast-2,m5d.12xlarge
ap-southeast-2,m5d.16xlarge
ap-southeast-2,m5d.24xlarge
ap-southeast-2,m5d.2xlarge
ap-southeast-2,m5d.4xlarge
ap-southeast-2,m5d.8xlarge
ap-southeast-2,m5d.large
ap-southeast-2,m5d.metal
ap-southeast-2,m5d.xlarge
ap-southeast-2,m5zn.12xlarge
ap-southeast-2,m5zn.2xlarge
ap-southeast-2,m5zn.3xlarge
ap-southeast-2,m5zn.6xlarge
ap-southeast-2,m5zn.large
ap-southeast-2,m5zn.metal
ap-southeast-2,m5zn.xlarge
ap-southeast-2,m6a.12xlarge
ap-southeast-2,m6a.16xlarge
ap-southeast-2,m6a.24xlarge
ap-southeast-2,m6a.2xlarge
ap-southeast-2,m6a.32xlarge
ap-southeast-2,m6a.48xlarge
ap-southeast-2,m6a.4xlarge
ap-southeast-2,m6a.8xlarge
ap-southeast-2,m6a.large
ap-southeast-2,m6a.metal
ap-southeast-2,m6a.xlarge
ap-southeast-2,m6g.12xlarge
ap-southeast-2,m6g.16xlarge
ap-southeast-2,m6g.2xlarge
ap-southeast-2,m6g.4xlarge
ap-southeast-2,m6g.8xlarge
ap-southeast-2,m6g.large
ap-southeast-2,m6g.medium
ap-southeast-2,m6g.metal
ap-southeast-2,m6g.xlarge
ap-southeast-2,m6gd.12xlarge
ap-southeast-2,m6gd.16xlarge
ap-southeast-2,m6gd.2xlarge
ap-southeast-2,m6gd.4xlarge
ap-southeast-2,m6gd.8xlarge
ap-southeast-2,m6gd.large
ap-southeast-2,m6gd.medium
ap-southeast-2,m6gd.metal
ap-southeast-2,m6gd.xlarge
ap-southeast-2,m6i.12xlarge
ap-southeast-2,m6i.16xlarge
ap-southeast-2,m6i.24xlarge
ap-southeast-2,m6i.2xlarge
ap-southeast-2,m6i.32xlarge
ap-southeast-2,m6i.4xlarge
ap-southeast-2,m6i.8xlarge
ap-southeast-2,m6i.large
ap-southeast-2,m6i.metal
ap-southeast-2,m6i.xlarge
ap-southeast-2,m6id.12xlarge
ap-southeast-2,m6id.16xlarge
ap-southeast-2,m6id.24xlarge
ap-southeast-2,m6id.2xlarge
ap-southeast-2,m6id.32xlarge
ap-southeast-2,m6id.4xlarge
ap-southeast-2,m6id.8xlarge
ap-southeast-2,m6id.large
ap-southeast-2,m6id.metal
ap-southeast-2,m6id.xlarge
ap-southeast-2,m6idn.12xlarge
ap-southeast-2,m6idn.16xlarge
ap-southeast-2,m6idn.24xlarge
ap-southeast-2,m6idn.2xlarge
ap-southeast-2,m6idn.32xlarge
ap-southeast-2,m6idn.4xlarge
ap-southeast-2,m6idn.8xlarge
ap-southeast-2,m6idn.large
ap-southeast-2,m6idn.metal
ap-southeast-2,m6idn.xlarge
ap-southeast-2,m6in.12xlarge
ap-southeast-2,m6in.16xlarge
ap-southeast-2,m6in.24xlarge
ap-southeast-2,m6in.2xlarge
ap-southeast-2,m6in.32xlarge
ap-southeast-2,m6in.4xlarge
ap-southeast-2,m6in.8xlarge
ap-southeast-2,m6in.large
ap-southeast-2,m6in.metal
ap-southeast-2,m6in.xlarge
ap-southeast-2,m7g.12xlarge
ap-southeast-2,m7g.16xlarge
ap-southeast-2,m7g.2xlarge
ap-southeast-2,m7g.4xlarge
ap-southeast-2,m7g.8xlarge
ap-southeast-2,m7g.large
ap-southeast-2,m7g.medium
ap-southeast-2,m7g.metal
ap-southeast-2,m7g.xlarge
ap-southeast-2,m7gd.12xlarge
ap-southeast-2,m7gd.16xlarge
ap-southeast-2,m7gd.2xlarge
ap-southeast-2,m7gd.4xlarge
ap-southeast-2,m7gd.8xlarge
ap-southeast-2,m7gd.large
ap-southeast-2,m7gd.medium
ap-southeast-2,m7gd.metal
ap-southeast-2,m7gd.xlarge
ap-southeast-2,m7i-flex.12xlarge
ap-southeast-2,m7i-flex.16xlarge
ap-southeast-2,m7i-flex.2xlarge
ap-southeast-2,m7i-flex.4xlarge
ap-southeast-2,m7i-flex.8xlarge
ap-southeast-2,m7i-flex.large
ap-southeast-2,m7i-flex.xlarge
ap-southeast-2,m7i.12xlarge
ap-southeast-2,m7i.16xlarge
ap-southeast-2,m7i.24xlarge
ap-southeast-2,m7i.2xlarge
ap-southeast-2,m7i.48xlarge
ap-southeast-2,m7i.4xlarge
ap-southeast-2,m7i.8xlarge
ap-southeast-2,m7i.large
ap-southeast-2,m7i.metal-24xl
ap-southeast-2,m7i.metal-48xl
ap-southeast-2,m7i.xlarge
ap-southeast-2,mac1.metal
ap-southeast-2,mac2-m2.metal
ap-southeast-2,mac2-m2pro.metal
ap-southeast-2,p2.16xlarge
ap-southeast-2,p2.8xlarge
ap-southeast-2,p2.xlarge
ap-southeast-2,p3.16xlarge
ap-southeast-2,p3.2xlarge
ap-southeast-2,p3.8xlarge
ap-southeast-2,p4d.24xlarge
ap-southeast-2,p5.48xlarge
ap-southeast-2,r3.2xlarge
ap-southeast-2,r3.4xlarge
ap-southeast-2,r3.8xlarge
ap-southeast-2,r3.large
ap-southeast-2,r3.xlarge
ap-southeast-2,r4.16xlarge
ap-southeast-2,r4.2xlarge
ap-southeast-2,r4.4xlarge
ap-southeast-2,r4.8xlarge
ap-southeast-2,r4.large
ap-southeast-2,r4.xlarge
ap-southeast-2,r5.12xlarge
ap-southeast-2,r5.16xlarge
ap-southeast-2,r5.24xlarge
ap-southeast-2,r5.2xlarge
ap-southeast-2,r5.4xlarge
ap-southeast-2,r5.8xlarge
ap-southeast-2,r5.large
ap-southeast-2,r5.metal
ap-southeast-2,r5.xlarge
ap-southeast-2,r5a.12xlarge
ap-southeast-2,r5a.16xlarge
ap-southeast-2,r5a.24xlarge
ap-southeast-2,r5a.2xlarge
ap-southeast-2,r5a.4xlarge
ap-southeast-2,r5a.8xlarge
ap-southeast-2,r5a.large
ap-southeast-2,r5a.xlarge
ap-southeast-2,r5ad.12xlarge
ap-southeast-2,r5ad.16xlarge
ap-southeast-2,r5ad.24xlarge
ap-southeast-2,r5ad.2xlarge
ap-southeast-2,r5ad.4xlarge
ap-southeast-2,r5ad.8xlarge
ap-southeast-2,r5ad.large
ap-southeast-2,r5ad.xlarge
ap-southeast-2,r5b.12xlarge
ap-southeast-2,r5b.16xlarge
ap-southeast-2,r5b.24xlarge
ap-southeast-2,r5b.2xlarge
ap-southeast-2,r5b.4xlarge
ap-southeast-2,r5b.8xlarge
ap-southeast-2,r5b.large
ap-southeast-2,r5b.metal
ap-southeast-2,r5b.xlarge
ap-southeast-2,r5d.12xlarge
ap-southeast-2,r5d.16xlarge
ap-southeast-2,r5d.24xlarge
ap-southeast-2,r5d.2xlarge
ap-southeast-2,r5d.4xlarge
ap-southeast-2,r5d.8xlarge
ap-southeast-2,r5d.large
ap-southeast-2,r5d.metal
ap-southeast-2,r5d.xlarge
ap-southeast-2,r5dn.12xlarge
ap-southeast-2,r5dn.16xlarge
ap-southeast-2,r5dn.24xlarge
ap-southeast-2,r5dn.2xlarge
ap-southeast-2,r5dn.4xlarge
ap-southeast-2,r5dn.8xlarge
ap-southeast-2,r5dn.large
ap-southeast-2,r5dn.metal
ap-southeast-2,r5dn.xlarge
ap-southeast-2,r5n.12xlarge
ap-southeast-2,r5n.16xlarge
ap-southeast-2,r5n.24xlarge
ap-southeast-2,r5n.2xlarge
ap-southeast-2,r5n.4xlarge
ap-southeast-2,r5n.8xlarge
ap-southeast-2,r5n.large
ap-southeast-2,r5n.metal
ap-southeast-2,r5n.xlarge
ap-southeast-2,r6a.12xlarge
ap-southeast-2,r6a.16xlarge
ap-southeast-2,r6a.24xlarge
ap-southeast-2,r6a.2xlarge
ap-southeast-2,r6a.32xlarge
ap-southeast-2,r6a.48xlarge
ap-southeast-2,r6a.4xlarge
ap-southeast-2,r6a.8xlarge
ap-southeast-2,r6a.large
ap-southeast-2,r6a.metal
ap-southeast-2,r6a.xlarge
ap-southeast-2,r6g.12xlarge
ap-southeast-2,r6g.16xlarge
ap-southeast-2,r6g.2xlarge
ap-southeast-2,r6g.4xlarge
ap-southeast-2,r6g.8xlarge
ap-southeast-2,r6g.large
ap-southeast-2,r6g.medium
ap-southeast-2,r6g.metal
ap-southeast-2,r6g.xlarge
ap-southeast-2,r6gd.12xlarge
ap-southeast-2,r6gd.16xlarge
ap-southeast-2,r6gd.2xlarge
ap-southeast-2,r6gd.4xlarge
ap-southeast-2,r6gd.8xlarge
ap-southeast-2,r6gd.large
